ZIP_CODE,Population,Part_1_Crime_Count,Part_1_Crime_Per_Capita,Count_Educational_Facility,Count_Public_Safety,Count_Fire_Stations,Count_Corrective_Facility,Airbnb_Listings_Count_June,Airbnb_Listings_Per_Capita_June,Median_Price_June,Median_Price_Entire_Home/Apt_June,Median_Price_Hotel_Room_June,Median_Price_Private_Room_June,Median_Price_Shared_Room_June,LAX_Median_Distance_June_(KM),Hollywood_Walk_of_Fame_Median_Distance_June_(KM),Griffith_Park_Median_Distance_June_(KM),Walt_Disney_Concert_Hall_Median_Distance_June_(KM),TCL_Chinese_Theater_Median_Distance_June_(KM),Madame_Tussauds_Median_Distance_June_(KM),Venice_Beach_Median_Distance_June_(KM),Crypto_Arena_Median_Distance_June_(KM),California_Science_Center_Median_Distance_June_(KM),Hollywood_Sign_Median_Distance_June_(KM),La_Brea_Median_Distance_June_(KM),Getty_Center_Median_Distance_June_(KM),Griffith_Observatory_Median_Distance_June_(KM),Universal_Studios_Hollywood_Median_Distance_June_(KM),Aquarium_of_the_Pacific_Median_Distance_June_(KM),Santa_Monica_Pier_Median_Distance_June_(KM),Queen_Mary_Median_Distance_June_(KM),Airbnb_Listings_Count_Sept,Airbnb_Listings_Per_Capita_Sept,LAX_Distance_Median_Sept_(KM),log_median_price_june,log_population,log_part_1_crime_count,crime_per_10k,centrality_index
90805,92402.0,24.0,0.00025973,16.0,2.0,0.0,0.0,70.0,0.000757559,126.5,143.5,0.0,97.0,273.0,22.60937791,29.83502269,32.41043113,22.39684603,30.53684892,30.53562393,30.00812524,21.7560919,19.77846292,32.9567247,27.85984348,36.10677135,30.65914325,34.55900553,11.53291585,33.23413755,12.43317415,77,0.000833315,22.73350857,4.840242308167575,11.433914724635184,3.2188758248682006,2.5973,0.044319988178674545
90806,41664.0,3.0,7.2e-05,9.0,1.0,0.0,0.0,125.0,0.003000192,148.0,152.0,254.0,70.5,38.0,25.45919738,35.70343563,38.50082152,28.59467846,36.22832333,36.21783524,33.07511689,27.82335673,25.47905224,38.92683624,32.97106506,40.26744429,36.68720934,40.3745198,4.332553196,36.38490442,5.29663341,128,0.003072197,25.45919738,4.997212273764115,10.637416726816307,1.3862943611198906,0.72,-0.21033619224920738
90807,33101.0,2.0,6.042e-05,8.0,3.0,0.0,0.0,101.0,0.003051267,144.0,173.0,0.0,78.0,0.0,24.41577027,33.31068633,35.92139295,25.94165482,33.86839797,33.85971177,31.91092871,25.25821871,23.08706651,36.49356685,30.71527349,38.51471029,34.1630543,37.99707186,7.358654365,35.1985325,8.327453114,100,0.003021057,24.46864614,4.969813299576001,10.407348982500485,1.0986122886681096,0.6042,-0.10518903394669872
90808,39317.0,5.0,0.00012717,19.0,4.0,1.0,0.0,80.0,0.002034743,141.0,219.0,0.0,61.5,0.0,29.9900582,36.43212477,38.47624666,28.35065177,37.18508178,37.1843845,37.43456629,28.06874157,26.44785467,39.33494529,34.57122457,43.33714824,36.90007859,41.17040814,10.15037759,40.6468244,10.45261844,84,0.00213648,29.9900582,4.948759890378168,10.579437708267552,1.791759469228055,1.2716999999999998,-0.3204157211394574
90810,35833.0,93.0,0.00259537,9.0,2.0,0.0,0.0,47.0,0.00131164,80.0,96.5,0.0,68.0,0.0,22.98399156,33.79625111,36.80652754,27.00097759,34.2620048,34.24980235,30.59320957,26.13716427,23.60296225,37.12191256,30.87098916,37.93678322,34.95594938,38.42017212,5.872310607,33.90572204,7.004740544,44,0.001227918,22.97293628,4.382026634673881,10.486652442359842,4.543294782270004,25.9537,-0.10781899283830139
90813,51241.0,0.0,0.0,13.0,2.0,0.0,0.0,119.0,0.002322359,121.0,135.5,0.0,56.5,36.0,27.59333793,38.16456715,41.05765492,31.11486927,38.64899623,38.63729547,35.22054179,30.38456674,27.94669767,41.44586728,35.32317434,42.52045434,39.25518627,42.80404726,2.32779485,38.54023252,3.06354844,120,0.002341875,27.48247718,4.795790545596741,10.844314787255186,0.0,0.0,-0.33383727226985505
91001,35475.0,492.0,0.01386892,15.0,4.0,2.0,0.0,109.0,0.003072586,169.0,210.5,0.0,83.5,0.0,36.7873404,19.42064882,14.95947228,17.98785941,20.57639662,20.62410119,37.55241704,19.77188215,23.2341728,17.39513857,24.02378176,32.75509218,16.42460505,20.03940021,47.81303931,38.06775293,48.72898807,109,0.003072586,36.77845778,5.1298987149230735,10.476611690496343,6.20050917404269,138.6892,0.16128872556049673
91006,31582.0,71.0,0.00224812,13.0,2.0,0.0,0.0,152.0,0.004812868,120.5,174.0,0.0,68.0,33.0,41.31636039,28.50077019,25.42923956,22.74136425,29.81552835,29.85554267,44.41098698,24.65581626,27.4673209,27.91615047,31.8692578,42.25096593,25.95580273,30.87831575,42.77358094,45.86002763,43.44336099,139,0.004401241,41.34371284,4.791649752930709,10.36037428013116,4.276666119016055,22.4812,-0.26250695091964293
91007,33029.0,19.0,0.00057525,10.0,3.0,1.0,1.0,142.0,0.004299252,130.0,200.0,0.0,71.0,0.0,38.17230878,24.9588777,21.87732838,19.39047672,26.26713968,26.30849059,41.06459336,21.33027529,24.21059342,24.3762379,28.39987327,38.73680067,22.42406322,27.33258965,42.15745027,42.43541079,42.93456259,139,0.004208423,38.23819862,4.867534450455582,10.405171518384835,2.995732273553991,5.7525,-0.06553668917910759
91010,27589.0,305.0,0.01105513,10.0,1.0,0.0,0.0,52.0,0.001884809,107.0,153.0,0.0,71.0,0.0,45.21411434,32.30492431,29.09382703,26.64891276,33.60858057,33.65044727,48.34303083,28.56572329,31.34061157,31.60718044,35.75443494,46.1101565,29.74242528,34.5493245,46.2816956,49.75203866,46.92294199,59,0.002138533,45.30643916,4.672828834461906,10.225208667211332,5.723585101952381,110.5513,-0.49659673435244484
91011,19935.0,268.0,0.01344369,12.0,3.0,0.0,0.0,43.0,0.00215701,222.5,311.5,0.0,91.5,0.0,35.04562588,16.37364059,11.49893924,17.87014662,17.24840371,17.2952267,34.68163435,19.43613976,22.85509079,13.66380982,21.30521981,28.67753671,13.44004671,15.73784879,49.76715073,34.81940043,50.78088243,45,0.002257336,35.0899051,5.404927101606295,9.90028242158718,5.594711379601839,134.4369,0.3000058230946131
91016,41140.0,48.0,0.00116675,16.0,4.0,1.0,1.0,229.0,0.005566359,148.5,174.0,0.0,70.0,0.0,43.61065198,30.21575404,26.92307253,24.91718291,31.51459313,31.55853507,46.5855547,26.85156893,29.68647993,29.43441056,33.72375712,43.99375892,27.60069063,32.3783293,46.06697307,47.85138799,46.7666489,230,0.005590666,43.63201295,5.000584958242754,10.62476047015509,3.8918202981106265,11.6675,-0.38468423694557297
91020,7532.0,45.0,0.00597451,3.0,1.0,0.0,0.0,19.0,0.00252257,147.0,147.0,0.0,0.0,0.0,33.9807455,14.9096719,10.00827672,17.49628279,15.67729527,15.72326531,33.14262203,18.85219834,22.15246796,11.86931314,19.92218404,26.85671132,12.01851308,13.90682688,49.89563858,33.11151903,50.92506465,20,0.002655337,34.00868553,4.990432586778736,8.927048647825695,3.828641396489095,59.745099999999994,0.37559063426462086
91030,26068.0,0.0,0.0,6.0,2.0,1.0,0.0,100.0,0.003836121,176.0,166.0,183.0,179.0,0.0,29.8510156,15.62436881,12.89611404,10.67240122,16.93346826,16.97404979,31.95221679,12.63504111,15.90844578,15.29058925,19.0505157,29.39247198,13.15215411,18.26298134,39.04119868,33.16932949,39.98593965,99,0.00379776,29.84876606,5.170483995038151,10.168502147925643,0.0,0.0,0.4595220219098038
91040,20821.0,0.0,0.0,3.0,1.0,0.0,0.0,30.0,0.001440853,131.0,165.0,0.0,72.0,0.0,36.00104964,17.76234225,14.30887144,24.37307926,17.70941126,17.73717049,32.85092077,24.95850744,27.60398585,14.16175699,22.08336759,24.02094927,16.18673939,13.88902196,56.92767027,31.62235004,58.02557418,33,0.001584938,36.00271428,4.875197323201151,9.943765399034698,0.0,0.0,0.19795285858529674
91042,26928.0,6.0,0.00022282,7.0,2.0,0.0,1.0,28.0,0.00103981,176.0,229.5,0.0,65.0,0.0,36.15552599,17.11723988,12.91057992,22.43134388,17.37004691,17.40655121,33.8050697,23.35964297,26.28492655,13.48047661,21.84338591,25.70669504,14.96499644,13.99348616,55.20666949,32.96846998,56.27493047,28,0.00103981,36.18927093,5.170483995038151,10.200959051807608,1.9459101490553132,2.2282,0.23079555455477954
91101,21165.0,3.0,0.00014174,9.0,3.0,1.0,1.0,124.0,0.005858729,158.0,179.0,0.0,78.0,0.0,33.44718586,17.75776458,14.1140495,14.28457808,19.01286969,19.05726521,35.13825287,16.22967229,19.57784048,16.63832316,21.80006072,31.54418007,14.96320214,19.56012941,42.77072042,36.05152595,43.68389905,131,0.006189464,33.4155239,5.062595033026967,9.96015139965367,1.3862943611198906,1.4174,0.301163649222593
91103,25142.0,4.0,0.0001591,13.0,2.0,0.0,0.0,93.0,0.00369899,179.5,199.0,0.0,66.5,0.0,34.14537926,17.39406211,13.29939286,15.29020975,18.56742181,18.61274028,35.15784594,17.14725778,20.58975544,15.81227589,21.70830291,31.0156843,14.44212533,18.60265101,45.16787684,35.9233856,46.11169083,106,0.004216053,33.93141164,5.190175207928333,10.132334806767016,1.6094379124341003,1.591,0.29458523252542396
91105,12531.0,7.0,0.00055861,8.0,2.0,0.0,0.0,76.0,0.006064959,200.0,200.0,0.0,119.0,0.0,31.57987794,16.16779419,12.89718259,12.42834911,17.44825026,17.49200191,33.25563667,14.36984165,17.72812604,15.38153712,20.00748046,29.98989987,13.48115477,18.34743014,41.77244241,34.24706856,42.71298891,83,0.006623574,31.58024242,5.298317366548036,9.436040652072082,2.0794415416798357,5.5861,0.3971640472344511
91106,23910.0,1.0,4.182e-05,5.0,2.0,1.0,0.0,168.0,0.007026349,187.0,173.0,1414.0,74.5,0.0,34.6900045,19.12138784,15.43799565,15.50865322,20.38058047,20.42545879,36.45559321,17.46476916,20.77539833,17.96426331,23.16351446,32.91444275,16.31169127,20.85586645,43.20685665,37.41673366,44.10675643,169,0.007068172,34.66893458,5.231108616854587,10.082093883082601,0.6931471805599453,0.4182,0.22488406223481744
91107,32316.0,211.0,0.00652927,21.0,3.0,0.0,0.0,247.0,0.007643273,155.0,196.0,0.0,87.5,0.0,36.60248711,22.24043402,18.61463621,17.45975695,23.50191739,23.54483198,38.90049904,19.42415573,22.59569323,21.13991168,25.93353955,36.03131252,19.52256644,23.96325628,43.58911069,40.10874132,44.43805525,267,0.008262161,36.48272583,5.043425116919247,10.383348686544645,5.356586274672012,65.2927,0.06919925473699526
91204,17857.0,0.0,0.0,4.0,1.0,0.0,0.0,163.0,0.009128073,165.0,167.0,0.0,100.5,0.0,25.07095591,7.099822697,3.290151789,8.499849829,8.302117873,8.349370634,25.21233801,9.630043755,12.89178083,5.722848611,11.65772882,20.69800401,4.208630777,8.677274014,41.29303853,25.71246719,42.36547439,159,0.008904071,25.10592567,5.10594547390058,9.790206866077162,0.0,0.0,0.8509496106147366
91206,31961.0,0.0,0.0,6.0,4.0,1.0,1.0,92.0,0.002878508,145.5,147.0,0.0,70.0,414.0,27.4915271,9.137116631,4.519594275,10.81731348,10.16654358,10.21431113,27.46010885,12.11267699,15.37758872,6.990278015,13.93656925,22.32366493,6.085230935,9.77745983,43.50686963,27.79300852,44.56509483,92,0.002878508,27.61492145,4.980176086611547,10.372302976145054,0.0,0.0,0.7304457259823655
91214,30817.0,106.0,0.00343966,14.0,3.0,1.0,0.0,54.0,0.00175228,217.0,264.0,0.0,77.0,0.0,35.43475508,16.21293249,11.50716491,19.79867606,16.84233595,16.88539651,34.07028112,21.0533244,24.24639148,12.8596571,21.2180432,27.13915015,13.59825762,14.3718971,52.38428658,33.77754749,53.42452148,60,0.001946977,35.41037965,5.37989735354046,10.335854213841799,4.672828834461906,34.3966,0.2886684060717397
91301,23879.0,168.0,0.00703547,11.0,3.0,1.0,0.0,100.0,0.00418778,285.0,364.0,0.0,83.0,0.0,39.50653128,40.74658217,43.41153038,48.50600306,39.43758002,39.40066427,31.96996827,47.13611376,46.33973629,40.91178238,38.63957496,27.78383745,42.94804734,37.97609251,66.9593742,28.7014793,68.03131171,96,0.004020269,39.03149018,5.652489180268651,10.080796567506539,5.1298987149230735,70.35470000000001,-0.8650974823265483
91302,25569.0,181.0,0.00707888,13.0,5.0,1.0,1.0,140.0,0.00547538,237.0,263.0,0.0,102.5,0.0,30.57208778,29.71332624,32.31670824,37.89912406,28.41276006,28.37954735,22.97971181,36.72312791,36.28705487,29.82066195,28.24739272,17.72828653,31.82877676,26.86435172,58.61138067,19.75816639,59.74257146,144,0.00563182,30.44731405,5.4680601411351315,10.149175068285233,5.204006687076795,70.7888,-0.2315659039451176
91304,52474.0,1.0,1.906e-05,10.0,2.0,1.0,0.0,118.0,0.002248733,121.0,190.5,0.0,75.0,0.0,36.23082352,29.63562019,30.82796741,38.4377297,28.46111126,28.44076505,28.97757712,37.64528607,37.91614451,28.56631228,29.55844472,20.56263283,31.01732651,25.67861114,63.99117928,25.75180121,65.14583931,117,0.002229676,36.2093949,4.795790545596741,10.868092144688834,0.6931471805599453,0.1906,-0.3270701888944445
91306,47176.0,0.0,0.0,11.0,1.0,0.0,0.0,108.0,0.0022893,121.0,175.0,0.0,85.0,0.0,33.31924261,25.87310307,27.160129,34.64650504,24.68583245,24.66400014,26.34066641,33.86616816,34.35230503,24.87397034,25.97933035,17.34143691,27.31338223,21.97610384,60.80263402,23.28118005,61.96236167,109,0.002310497,33.25864725,4.795790545596741,10.761661764674606,0.0,0.0,-0.11289049034472182
91311,40898.0,25.0,0.00061128,19.0,3.0,0.0,0.0,96.0,0.002347303,169.0,191.0,511.0,78.0,33.0,38.87589567,30.40836403,31.09740496,39.28572655,29.29182945,29.27453219,31.73634983,38.5865345,39.15510074,28.9598189,30.80027744,23.02881592,31.48343272,26.16503458,66.34574615,28.53250148,67.50700774,93,0.00227395,38.94521654,5.1298987149230735,10.61886089185424,3.258096538021482,6.1128,-0.40779060651335514
91321,31989.0,193.0,0.00603332,13.0,1.0,0.0,0.0,72.0,0.002250774,244.5,350.0,0.0,66.0,0.0,49.81350211,36.12936027,34.50806973,44.36900304,35.45467753,35.46025597,43.72753885,44.49933979,46.26794658,33.28308622,38.59380027,33.8771833,35.77997186,31.39317434,75.25902337,41.0598664,76.41178809,69,0.002156991,49.79564863,5.499215308914927,10.373178632943564,5.267858159063328,60.3332,-0.8490450226837719
91324,30699.0,0.0,0.0,6.0,1.0,0.0,0.0,69.0,0.00224763,121.0,188.0,0.0,71.0,29.0,35.02297135,25.25921021,25.9969972,34.1319838,24.15156469,24.13530598,28.22901254,33.55005165,34.25701753,23.86476522,25.98298552,18.91023727,26.39235286,21.07272948,61.86905592,25.36551617,63.03118574,62,0.00201961,35.05011255,4.795790545596741,10.332017933575289,0.0,0.0,-0.11692074369475035
91326,38428.0,1.0,2.602e-05,7.0,2.0,0.0,0.0,42.0,0.001092953,149.0,194.5,0.0,55.0,0.0,39.51007046,28.1364828,28.09198891,36.97165106,27.18514958,27.17921158,33.07302372,36.58730506,37.77042235,26.15925396,29.65935825,23.3814909,28.74994142,23.60117778,66.07583363,30.25147508,67.23649863,45,0.001171021,39.04870247,5.003946305945459,10.556567661882832,0.6931471805599453,0.26020000000000004,-0.3240073720688561
91331,97608.0,1.0,1.025e-05,21.0,4.0,1.0,1.0,25.0,0.000256127,84.0,111.0,0.0,57.5,0.0,34.91285645,19.68729239,18.29839029,28.04597381,19.02959878,19.03710793,30.04634454,28.05749524,29.8399527,16.89405218,22.46135429,20.22533042,19.45351028,14.95285625,59.02348128,28.04940009,60.17342976,19,0.000194656,34.4775872,4.430816798843313,11.48872498126457,0.6931471805599453,0.10250000000000001,0.12642665808001324
91335,74526.0,0.0,0.0,27.0,2.0,1.0,0.0,254.0,0.003408207,126.0,175.0,0.0,65.0,22.0,30.80929314,22.59834831,23.75257423,31.43922679,21.4442661,21.42547772,24.01689794,30.65955971,31.12405603,21.47887035,22.75525703,14.72325611,23.9106086,18.57260401,58.04437091,21.08489836,59.20564925,249,0.003341116,30.85054515,4.836281906951478,11.21891675481818,0.0,0.0,0.07586039534512123
91340,33424.0,2.0,5.984e-05,17.0,1.0,1.0,0.0,38.0,0.001136908,129.5,166.0,0.0,62.0,0.0,38.65491478,23.22398642,21.47965046,31.41661637,22.62381706,22.63180429,33.62915112,31.52087773,33.42688674,20.29178446,26.15686904,23.73000479,22.80678978,18.52452778,62.71695624,31.5124745,63.85966647,43,0.001286501,38.59239186,4.863680881139593,10.417059401970144,1.0986122886681096,0.5984,-0.09099606167561047
91342,93301.0,67.0,0.00071811,25.0,6.0,1.0,2.0,55.0,0.00058949,139.5,177.0,0.0,60.0,0.0,40.80678087,24.88303179,22.8091515,32.87680486,24.39320885,24.40750531,35.81785517,33.07221189,35.08050345,21.81987043,28.14996014,25.91943936,24.28542849,20.25692605,64.51171124,33.69992599,65.64558942,55,0.00058949,40.91821286,4.93806460126142,11.443596822832907,4.219507705176107,7.1811,-0.19978797264868559
91344,52890.0,0.0,0.0,20.0,1.0,0.0,0.0,68.0,0.001285687,246.0,251.0,0.0,80.5,0.0,37.61407145,25.29444286,24.53156114,33.9761303,24.39963005,24.39511597,31.73023738,33.78083618,35.04441153,22.89757508,27.00525071,21.78183927,25.4961104,20.61235333,63.5413143,29.21435612,64.70049207,64,0.001210059,37.63740169,5.5053315359323625,10.875988471047103,0.0,0.0,-0.16282428362024443
91350,43973.0,181.0,0.00411616,11.0,2.0,0.0,0.0,56.0,0.001273509,189.5,257.0,0.0,78.5,0.0,56.23826042,41.24115253,39.09200337,49.14086929,40.69395125,40.70456885,50.83876462,49.41743439,51.44762335,38.15503195,44.10599084,40.8578311,40.55145708,36.55925797,80.77269489,48.43710433,81.91422742,59,0.001341732,56.0873148,5.244389024522481,10.691353829153906,5.204006687076795,41.1616,-1.1884537057575268
91352,46899.0,0.0,0.0,17.0,1.0,0.0,0.0,53.0,0.001130088,113.0,137.0,0.0,72.0,0.0,31.4491384,14.50914426,11.74334303,21.85326671,14.16897331,14.18860024,27.82533452,22.29078926,24.70171849,11.23755574,18.06038469,18.79086429,13.41672356,10.02885794,54.17040829,26.39740294,55.29728719,55,0.001172733,31.39198335,4.727387818712341,10.75577295443437,0.0,0.0,0.41481488566797947
91354,33957.0,47.0,0.0013841,6.0,1.0,0.0,0.0,60.0,0.001766941,100.0,350.0,0.0,59.0,34.0,56.28608566,42.26573252,40.57864576,50.53551825,41.60434104,41.61139198,50.26204322,50.62784216,52.41671906,39.405467,44.90043271,40.37064846,41.91882507,37.5306106,81.58997169,47.59547376,82.73947322,58,0.001708043,56.16535055,4.605170185988092,10.432879745875956,3.8712010109078907,13.841000000000001,-1.23470902347299
91355,29123.0,356.0,0.01222402,14.0,4.0,2.0,0.0,68.0,0.002334924,180.0,203.0,0.0,75.5,0.0,53.29258592,39.77640195,38.2820901,48.15869618,39.07136613,39.07558462,47.21119352,48.18508734,49.88302043,37.00959182,42.19515686,37.33720075,39.55009948,35.03701142,78.88747018,44.50818052,80.04125763,67,0.002300587,53.27554734,5.19295685089021,10.279317855514602,5.877735781779639,122.2402,-1.0733019130404435
91356,30942.0,0.0,0.0,10.0,1.0,0.0,0.0,160.0,0.005170965,333.0,400.0,0.0,58.0,0.0,27.96821983,21.32796484,23.41407827,29.95784669,20.07606112,20.04736769,21.21425161,29.00245594,29.19878084,20.96406689,20.8437029,12.00047419,23.13985597,17.99044395,55.46360646,18.31798948,56.6210772,172,0.005558787,28.07504083,5.808142489980444,10.339902081288228,0.0,0.0,0.17806308157950732
91367,45889.0,3.0,6.538e-05,15.0,3.0,1.0,0.0,291.0,0.006341389,180.0,199.0,0.0,70.5,50.0,31.71747005,27.2790081,29.28514187,35.75332374,26.00920825,25.98008131,24.39306511,34.69783607,34.54296815,26.85387578,26.31301162,16.44722413,29.10646744,23.88157537,59.6137027,21.1174118,60.7620359,302,0.006581098,31.71155325,5.19295685089021,10.73400250738888,1.3862943611198906,0.6538,-0.14081956380738891
91381,22582.0,105.0,0.00464972,5.0,1.0,0.0,0.0,37.0,0.001638473,338.0,827.0,0.0,69.0,0.0,52.44091218,40.05440274,38.96528441,48.6435555,39.2484163,39.24677607,46.0501958,48.52749632,49.97685926,37.5085755,42.05493607,36.33314273,40.08879669,35.33310556,78.63897374,43.2063375,79.79784168,43,0.001904171,52.44091218,5.823045895483019,10.024952689817304,4.663439094112067,46.49720000000001,-1.07102053508884
91384,26478.0,205.0,0.00774228,7.0,7.0,2.0,4.0,37.0,0.001397387,119.0,227.0,0.0,95.0,0.0,62.13298154,49.98060868,48.76439067,58.48830628,49.21102487,49.21225696,55.64837777,58.43683616,59.90952457,47.33810782,52.00835413,46.00541754,49.90082531,45.24921764,88.49398675,52.72365995,89.65487472,36,0.001359619,62.20487128,4.77912349311153,10.1841072449874,5.327876168789581,77.4228,-1.6782469204098711
91387,46869.0,239.0,0.00509932,5.0,3.0,0.0,0.0,79.0,0.001685549,162.0,253.0,0.0,81.5,43.0,53.40016726,37.14803133,34.32375246,44.44539349,36.81604309,36.83654404,48.32303564,44.86013693,47.30843331,33.78399475,40.64789705,38.37574061,35.95793601,32.6647836,76.75540032,46.08708317,77.86648275,79,0.001685549,53.40016726,5.087596335232384,10.755133090916752,5.480638923341991,50.9932,-0.9514678461736876
91390,19308.0,50.0,0.0025896,2.0,6.0,0.0,3.0,43.0,0.002227056,150.0,174.0,0.0,62.0,0.0,62.42797594,45.11527715,42.11440865,51.96859922,44.53317594,44.54240633,58.58875483,52.60165586,55.01909213,41.70997637,48.40674638,48.85676927,43.84930178,40.45961875,84.1139444,56.67787821,85.26148262,51,0.002641392,61.69838255,5.0106352940962555,9.868326587442539,3.9318256327243257,25.896,-1.460920361592321
91401,39231.0,24.0,0.00061176,14.0,4.0,1.0,1.0,207.0,0.00527644,245.0,270.0,0.0,90.0,0.0,25.81123835,12.95322743,13.75862786,21.83830221,11.94977045,11.93682757,20.88716983,21.35657369,22.4018987,11.54156339,14.30583523,11.34056569,14.01545177,8.689029633,50.87981273,19.14671208,52.03183072,210,0.00535291,25.81622754,5.501258210544727,10.577248019295883,3.2188758248682006,6.1176,0.5673829847619607
91402,65754.0,0.0,0.0,15.0,2.0,1.0,0.0,50.0,0.00076041,85.0,115.0,0.0,52.0,0.0,32.1291308,18.17247645,17.59876533,26.88144896,17.37782419,17.37969108,26.98400214,26.65514939,28.17186474,15.82867415,20.45613915,17.11631456,18.43164909,13.49587541,57.15267746,24.94055164,58.30387645,58,0.000882076,32.02053889,4.442651256490317,11.093690992776065,0.0,0.0,0.2364427338342131
91403,25793.0,0.0,0.0,4.0,1.0,0.0,0.0,192.0,0.00744388,241.5,302.0,0.0,84.0,0.0,23.77159433,13.4580631,15.19168744,22.22851183,12.26881543,12.24856776,18.36737264,21.45020034,22.04551113,12.7664925,13.71383512,8.457594984,15.04788452,9.807826435,49.77928447,16.23280047,50.94009095,193,0.00748265,23.80265239,5.486869473092628,10.157897185724337,0.0,0.0,0.5860908131686119
91406,51953.0,1.0,1.925e-05,17.0,3.0,0.0,0.0,166.0,0.003195196,135.0,176.0,0.0,53.0,0.0,29.55602376,19.18821633,20.03930436,28.0657815,18.0771342,18.06098864,23.52815524,27.42341839,28.22989011,17.86292162,19.9270038,13.63480793,20.3716713,15.04073686,55.95724174,21.02994458,57.11901918,172,0.003310685,29.54941443,4.90527477843843,10.858113990675855,0.6931471805599453,0.1925,0.24093619724477816
91502,11652.0,1.0,8.582e-05,4.0,3.0,1.0,1.0,47.0,0.004033642,218.5,201.0,0.0,449.0,0.0,27.8361897,8.675652294,4.681351375,14.74081636,9.024723596,9.064437812,26.05092104,15.35808875,18.06069276,5.059030734,13.4999201,18.96881116,6.608944441,6.203465938,47.33466637,25.62468706,48.43376534,34,0.002917954,27.93192134,5.3867860145356445,9.363318936573263,0.6931471805599453,0.8582,0.7262550017941786
91504,27010.0,1.0,3.702e-05,7.0,2.0,0.0,0.0,69.0,0.002554609,168.0,175.0,0.0,105.5,0.0,29.24943459,10.60822672,7.732367337,17.77010215,10.58789325,10.62064217,26.79910369,18.1638679,20.60885383,7.095809582,15.00566166,18.84029317,9.266614921,7.004992328,49.98170412,25.99389518,51.0872752,68,0.002517586,29.261394,5.123963979403259,10.203999469426009,0.6931471805599453,0.37020000000000003,0.6122559673615144
91505,31744.0,0.0,0.0,9.0,4.0,1.0,0.0,287.0,0.009041079,147.0,167.0,0.0,86.0,0.0,25.42008917,7.323547089,5.681626138,15.22107082,7.054791444,7.076691565,22.96201367,15.41559966,17.48103913,4.17343905,11.25284581,15.33018822,6.638342503,3.188114168,46.95410626,22.25227363,48.07897807,308,0.009702621,25.42815565,4.990432586778736,10.36549051160455,0.0,0.0,0.8107374808893127
91601,36992.0,0.0,0.0,14.0,3.0,1.0,0.0,338.0,0.009137111,131.0,180.0,0.0,67.5,0.0,25.38925367,8.491091115,7.971155799,16.94469094,7.893144665,7.906115347,22.13979759,16.87797258,18.64411248,5.999871179,11.74236268,13.77950297,8.581894385,3.847941926,47.99704723,21.09368413,49.13246922,336,0.009083045,25.38925367,4.875197323201151,10.51848398453864,0.0,0.0,0.7605725155078572
91604,32469.0,0.0,0.0,3.0,2.0,0.0,0.0,247.0,0.007607256,224.0,260.0,0.0,110.0,0.0,22.3318221,7.809497983,9.213255455,16.69023465,6.733782944,6.721342244,18.77095216,16.14594923,17.32964427,6.774690111,9.502154554,10.44824876,9.11480017,3.833867048,46.15432177,17.68446957,47.30987176,260,0.008007638,22.34810111,5.4116460518550396,10.388071865096892,0.0,0.0,0.8331383744629561
91605,49868.0,0.0,0.0,9.0,1.0,0.0,0.0,102.0,0.0020454,153.0,169.0,0.0,67.5,39.0,29.39534567,13.28453661,12.18543029,21.59125177,12.73852669,12.74741356,25.28684325,21.57735838,23.47333853,10.51643745,16.34612722,16.12272107,13.11817156,8.600431288,52.80463915,23.82159522,53.94709289,109,0.00218577,29.67060292,5.030437921392435,10.81715484620357,0.0,0.0,0.4938190989248067
91702,60903.0,105.0,0.00172405,13.0,5.0,1.0,2.0,121.0,0.001986766,122.0,147.0,0.0,62.0,0.0,51.07287982,38.98394987,35.83239562,32.96114998,40.29161842,40.33308753,54.62849781,34.83058913,37.41041738,38.34500887,42.27174416,52.75432259,36.44803644,41.27821466,49.17199159,56.18329504,49.68637983,119,0.001953927,51.10562867,4.804021044733257,11.017054132986049,4.663439094112067,17.2405,-0.8778435792048354
91706,71082.0,7.0,9.848e-05,20.0,7.0,4.0,1.0,147.0,0.002068034,91.5,120.5,0.0,53.5,0.0,43.93653836,33.47636712,30.96001725,26.59713444,34.79331378,34.8310712,47.98027929,28.34918273,30.60774508,33.38845777,36.31131169,47.04577425,31.22256581,36.36320052,41.80357338,49.79922647,42.37482007,158,0.002222785,43.90314539,4.516338972281476,11.17160348734305,2.0794415416798357,0.9848,-0.5098686820401909
91711,37529.0,14.0,0.00037304,26.0,5.0,1.0,1.0,87.0,0.002318207,153.5,173.0,0.0,72.0,0.0,66.01458264,56.02210036,53.19573368,49.19746663,57.3388867,57.37799189,70.47339587,50.93453534,53.07291331,55.67995729,58.87298772,69.61897536,53.64984606,58.64749262,57.91495984,72.37058561,58.11932047,83,0.002211623,66.08643279,5.033700567027251,10.532895892129066,2.70805020110221,3.7304,-1.8604124933941324
91722,35099.0,125.0,0.00356136,11.0,1.0,0.0,0.0,57.0,0.001623978,90.0,127.0,0.0,52.5,0.0,50.23329687,39.3769886,36.63995987,32.69110858,40.69395553,40.73290428,54.18922885,34.48031616,36.8365172,39.10570488,42.28289521,52.99275601,37.03222632,42.07894133,46.47283138,55.92988316,46.93122196,54,0.001538505,50.22485278,4.499809670330265,10.465956409453957,4.836281906951478,35.6136,-0.8707073363528423
